_source,job_title,job_level,job_dimension,skills_filtered,job_skills,salary_min,salary_max,salary_mid
Legal,Remote Mental Health Counselor,Mid senior,Mental Health Counseling,"['mental health counseling', 'solutionbased treatment modalities', 'treatment planning', 'client progress monitoring', 'coping mechanisms', 'flexible hours', 'remote work', 'personalized caseload', 'unlimited referrals', 'minimal paperwork', 'counselor portal', 'exceptional interpersonal', 'sympathetic nature', 'computer literacy', 'signon bonus', 'weekly direct deposit', '90k104k per year', 'monthly healthcare stipend for fulltime counselors']","Mental health counseling, Solutionbased treatment modalities, Treatment planning, Client progress monitoring, Coping mechanisms, Flexible hours, Remote work, Personalized caseload, Unlimited referrals, Minimal paperwork, Counselor portal, Master's degree in Social Work Marriage and Family Therapy Mental Health Counseling or Psychology, Current state license (LMFT LMHC Psychologist LCSW), Ability to practice independently without supervision, No disciplinary actions on the license, Exceptional interpersonal skills, Sympathetic nature, Computer literacy, Signon bonus, Weekly direct deposit, $90k$104k per year, Monthly healthcare stipend for fulltime counselors",104000.0,104000.0,104000.0
Legal,Mental Health Counselors,Mid senior,Mental Health Counseling,"['mental health counseling', 'psychotherapy', 'teletherapy', 'client assessment', 'treatment planning', 'therapeutic modalities', 'progress monitoring', 'traumainformed care', 'anxiety treatment', 'depression treatment', 'ethical documentation', 'professional development', 'lcsw', 'lpc', 'lmft', 'psyd', 'social work', 'marriage and family therapy', 'mental health counseling', 'psychology', 'communication', 'communication', 'empathy', 'compassion', 'nonjudgmental attitude', 'organization', 'time management', 'growth opportunities', 'collaborative work environment', 'referral opportunities', 'administrative support', 'continuing education reimbursement', 'professional autonomy']","Mental Health Counseling, Psychotherapy, Teletherapy, Client Assessment, Treatment Planning, Therapeutic Modalities, Progress Monitoring, TraumaInformed Care, Anxiety Treatment, Depression Treatment, Ethical Documentation, Professional Development, LCSW, LPC, LMFT, PsyD, Social Work, Marriage and Family Therapy, Mental Health Counseling, Psychology, Communication Skills, Interpersonal Skills, Empathy, Compassion, NonJudgmental Attitude, Organizational Skills, Time Management, $90000$100000 Salary, Growth Opportunities, Collaborative Work Environment, Referral Opportunities, Administrative Support, Continuing Education Reimbursement, Professional Autonomy",100000.0,100000.0,100000.0
Legal,"Registered Nurse - Med/Surg: Local Contract - RN **up to $2,500/wk**",Mid senior,Collaboration,"['registered nurse', 'critical thinking', 'critical care', 'bls certification', 'acls certification', 'multidisciplinary teamwork', 'collaboration', 'communication', 'problem solving', 'decision making', 'time management', 'organization', 'attention to detail', 'compassion', 'empathy', 'professionalism']","Registered Nurse, Med/Surg nursing, ICU nursing, Patient care plans, Advanced medical technology, Critical thinking skills, Critical care, Patient monitoring, BLS certification, ACLS certification, RN license (Arizona), Multidisciplinary teamwork, Collaboration, Communication, Problemsolving, Decisionmaking, Time management, Organizational skills, Attention to detail, Compassion, Empathy, Professionalism",130000.0,130000.0,130000.0
Legal,"Contract Physical Therapist - $2,100/wk",Mid senior,Communication,[],"Physical Therapist, Valid Physical Therapist License, Minimum 2 years of experience, Positive and Professional attitude, Ability to work a flexible schedule",109200.0,109200.0,109200.0
Legal,Mental Health Counselors,Mid senior,Mental Health Counseling,"['mental health counseling', 'psychotherapy', 'anxiety counseling', 'depression counseling', 'teletherapy', 'crisis intervention', 'mental health assessment', 'treatment planning', 'client progress monitoring', 'case management', 'professional development', 'masters or doctoral degree in social work marriage and family therapy mental health counseling or psychology', 'communication', 'communication', 'empathy', 'compassion', 'nonjudgmental attitude', 'organization', 'time management', 'administrative support', 'continuing education reimbursement', 'professional autonomy']","Mental Health Counseling, Psychotherapy, Trauma Informed Therapy, Anxiety Counseling, Depression Counseling, Teletherapy, Crisis Intervention, Mental Health Assessment, Treatment Planning, Client Progress Monitoring, Case Management, Psychosocial Rehabilitation, Mental Health Ethics, Professional Development, Licensing (LCSW LPC LMFT PsyD), Master's or Doctoral Degree in Social Work Marriage and Family Therapy Mental Health Counseling or Psychology, Communication Skills, Interpersonal Skills, Empathy, Compassion, Nonjudgmental Attitude, Organizational Skills, Time Management Skills, Compensation ($90000 to $100000 per year), Referral and Collaborative Opportunities, Administrative Support, Continuing Education Reimbursement, Professional Autonomy",90000.0,100000.0,95000.0
Legal,Local Contract Nurse RN - Behavioral Health - $50 per hour,Mid senior,Mental Health Counseling,"['nursing', 'behavioral health', 'rn', 'bls']","Nursing, Behavioral Health, RN, Pennsylvania RN License, BLS, 1 year of experience, 12hour shifts, Evenings, Nights, Local Contract, Swift feedback",104000.0,104000.0,104000.0
Legal,Licensed Mental Health Counselor (LCSW LPC LMFT),Mid senior,Mental Health Counseling,"['mental health counseling', 'psychotherapy', 'anxiety treatment', 'depression treatment', 'teletherapy', 'clinical assessment', 'treatment planning', 'progress monitoring', 'caseload management', 'professional development', 'strong communication', 'communication', 'clientcentered approach', 'nonjudgmental attitude', 'empathy', 'compassion', 'organization', 'time management', 'masters or doctoral degree in social work marriage and family therapy mental health counseling or psychology', 'flexible work schedule', 'collaborative work environment', 'peer consultation', 'supervision', 'continuing education reimbursement', 'professional autonomy']","Mental Health Counseling, Psychotherapy, Trauma Treatment, Anxiety Treatment, Depression Treatment, Teletherapy, Clinical Assessment, Treatment Planning, Progress Monitoring, Caseload Management, Professional Development, Strong Communication Skills, Interpersonal Skills, ClientCentered Approach, NonJudgmental Attitude, Empathy, Compassion, Organizational Skills, Time Management Skills, LCSW LPC LMFT or PsyD License, Master's or Doctoral Degree in Social Work Marriage and Family Therapy Mental Health Counseling or Psychology, Competitive Salary ($80000  $100000), Flexible Work Schedule, Collaborative Work Environment, Peer Consultation, Supervision, Continuing Education Reimbursement, Professional Autonomy",100000.0,100000.0,100000.0
Legal,LICENSED MENTAL HEALTH COUNSELOR,Mid senior,Social Work & Psychology,"['mental health counseling', 'psychotherapy', 'counseling', 'crisis intervention', 'treatment planning', 'individual therapy', 'group therapy', 'case management', 'collaboration with healthcare professionals', 'psychiatry', 'social work', 'nursing', 'masters or doctoral degree', 'social work', 'marriage and family therapy', 'mental health counseling', 'psychology', 'nce', 'ncmhce', 'electronic health record systems avatar', 'physical and emotional health conditions', 'addiction disorders', 'american mental health counselors association amhca', 'drug effects', 'communication', 'communication', 'compassion', 'healthcare benefits', 'retirement savings', 'professional development', 'career advancement', 'collaborative work environment', 'signon bonus']","Mental Health Counseling, Psychotherapy, Counseling Experience, Crisis Intervention, Treatment Planning, Individual Therapy, Group Therapy, Case Management, Collaboration with Healthcare Professionals, Psychiatry, Social Work, Nursing, Master's or Doctoral Degree, Social Work, Marriage and Family Therapy, Mental Health Counseling, Psychology, Licensure (LMFT LPC LCSW), NCE, NCMHCE, Electronic Health Record Systems (AVATAR), Physical and Emotional Health Conditions, Addiction Disorders, American Mental Health Counselors Association (AMHCA), Drug Effects, Communication Skills, Interpersonal Skills, Compassion, Healthcare Benefits, Retirement Savings, Paid Time Off, Professional Development, Career Advancement, Collaborative Work Environment, $80000 to $100000 Annually, Signon Bonus",80000.0,100000.0,90000.0
Legal,Mental Health Counselors,Mid senior,Collaboration,"['remote therapy', 'online platform', 'treatment planning', 'record keeping', 'counseling', 'social work', 'psychology', 'lmft', 'lpc', 'lcsw', 'psyd', 'communication', 'communication', 'autonomy', 'collaboration', 'flexible work arrangements', 'comprehensive benefits package']","Remote Therapy, Online Platform, Treatment Planning, Client Progress Evaluation, Record Keeping, Collaboration with Mental Health Experts, Counseling, Social Work, Psychology, LMFT, LPC, LCSW, PsyD, Individual Therapy Provision, Proficiency in Technology for Therapeutic Interventions, Interpersonal Abilities, Communication Skills, Autonomy, Collaboration, Annual Compensation: 90k to $100k, Flexible Work Arrangements, Comprehensive Benefits Package, Access to Professional Growth Avenues, CuttingEdge Technology and Resources",100000.0,100000.0,100000.0
Legal,Licensed Mental Health Counselor (LPCC LMFT LCSW),Mid senior,Mental Health Counseling,"['counseling', 'treatment planning', 'needs assessment', 'family developmental issues', 'computer literacy', 'wifi connection', 'communication', 'signon bonus', 'weekly direct deposit', 'full benefits', 'minimal paperwork', 'unlimited referrals']","Counseling, Treatment planning, Needs assessment, Service plan development, Skillbuilding, Caregiver role enhancement, Daily and community living skills development, Leisure time interest development, Symptom monitoring and management, Behavior and anger management, Confidentiality maintenance, Closure and aftercare planning, Family developmental issues, Computer literacy, WiFi connection, Master's degree in Social Work Marriage and Family Therapy Mental Health Counseling or Psychology, State license as LMFT LPCC LCSW or PsyD, Ability to practice independently, Clean disciplinary record, Experience in direct clinical services, Interpersonal skills, Signon bonus, Weekly direct deposit, Up $80k to $100k per year, Full benefits, Insurance, Full caseload within a week, Minimal paperwork, Unlimited referrals",80000.0,100000.0,90000.0
